Item;CàDIGO;DEPARTAMENTO;PROVINCIA;DISTRITO;FECHA;SECTOR;ESTADO
229;SC-0182-2018;MOQUEGUA;MARISCAL NIETO;CARUMAS;16/02/2018;AGRICULTURA;EN SEGUIMIENTO
230;SC-0183-2018;AYACUCHO;HUAMANGA;AYACUCHO;16/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
231;SC-0184-2018;LORETO;DATEM DEL MARA¥ON;ANDOAS;16/02/2018;HIDROCARBUROS;CERRADA
232;ODCJ-0005-2018;CAJAMARCA;CAJAMARCA;CAJAMARCA;16/02/2018;INDUSTRIA;EN SEGUIMIENTO
233;ODLA-0005-2018;LAMBAYEQUE;CHICLAYO;ETEN;16/02/2018;AGRICULTURA;CERRADA
234;SC-0185-2018;LORETO;DATEM DEL MARA¥ON;ANDOAS;19/02/2018;HIDROCARBUROS;CERRADA
235;SC-0186-2018;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;19/02/2018;MINERIA;CERRADA
236;ODCU-0008-2018;CUSCO;LA CONVENCION;ECHARATI;19/02/2018;HIDROCARBUROS;CERRADA
237;ODHU-0001-2018;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;19/02/2018;TRANSPORTE;EN SEGUIMIENTO
238;ODLL-0004-2018;LA LIBERTAD;TRUJILLO;TRUJILLO;19/02/2018;COMERCIO;CERRADA
239;ODLL-0005-2018;LA LIBERTAD;TRUJILLO;TRUJILLO;19/02/2018;SANEAMIENTO;CERRADA
240;ODLO-0001-2018;LORETO;LORETO;URARINAS;19/02/2018;HIDROCARBUROS;EN SEGUIMIENTO
241;SC-0187-2018;CUSCO;PAUCARTAMBO;CAICAY;20/02/2018;INFRAESTRUCTURA;CERRADA
242;SC-0188-2018;AYACUCHO;HUANCA SANCOS;SANTIAGO DE LUCANAMARCA;20/02/2018;SANEAMIENTO;EN SEGUIMIENTO
243;ODAN-0003-2018;ANCASH;ANTONIO RAYMONDI;CHINGAS;20/02/2018;FORESTAL;EN SEGUIMIENTO
244;ODAN-0004-2018;ANCASH;ANTONIO RAYMONDI;CHINGAS;20/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
245;ODLL-0006-2018;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;20/02/2018;SANEAMIENTO;EN SEGUIMIENTO
246;SC-0189-2018;CUSCO;LA CONVENCION;ECHARATI;21/02/2018;HIDROCARBUROS;CERRADA
247;SC-0190-2018;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;21/02/2018;INDUSTRIA;EN SEGUIMIENTO
248;SC-0191-2018;UCAYALI;CORONEL PORTILLO;CALLERIA;21/02/2018;INDUSTRIA;CERRADA
249;SC-0192-2018;UCAYALI;CORONEL PORTILLO;CALLERIA;21/02/2018;INFRAESTRUCTURA;CERRADA
250;SC-0193-2018;UCAYALI;CORONEL PORTILLO;CALLERIA;21/02/2018;INDUSTRIA;CERRADA
251;ODPI-0012-2018;PIURA;PAITA;PAITA;21/02/2018;PESQUERIA;CERRADA
252;SC-0194-2018;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;22/02/2018;COMERCIO;EN SEGUIMIENTO
253;SC-0195-2018;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;22/02/2018;INFRAESTRUCTURA;CERRADA
254;SC-0196-2018;LIMA;LIMA;PUENTE PIEDRA;22/02/2018;INDUSTRIA;CERRADA
255;SC-0197-2018;CALLAO;CALLAO;CALLAO;22/02/2018;INDUSTRIA;CERRADA
256;SC-0198-2018;CALLAO;CALLAO;VENTANILLA;22/02/2018;INDUSTRIA;CERRADA
257;SC-0199-2018;PASCO;OXAPAMPA;OXAPAMPA;22/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
258;SC-0200-2018;PIURA;PAITA;PAITA;22/02/2018;PESQUERIA;EN SEGUIMIENTO
259;SC-0201-2018;LIMA;LIMA;LIMA;22/02/2018;COMERCIO;EN SEGUIMIENTO
260;ODPI-0013-2018;PIURA;SULLANA;SULLANA;22/02/2018;SANEAMIENTO;EN SEGUIMIENTO
261;SC-0202-2018;LIMA;LIMA;PUNTA NEGRA;23/02/2018;COMERCIO;EN SEGUIMIENTO
262;SC-0203-2018;CALLAO;CALLAO;CALLAO;23/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
263;ODCH-0004-2018;ANCASH;CASMA;CASMA;23/02/2018;COMERCIO;EN SEGUIMIENTO
264;ODCH-0005-2018;ANCASH;HUARMEY;CULEBRAS;23/02/2018;MINERIA;EN SEGUIMIENTO
265;ODCH-0006-2018;ANCASH;SANTA;NUEVO CHIMBOTE;23/02/2018;PESQUERIA;EN SEGUIMIENTO
266;ODIC-0002-2018;ICA;NAZCA;MARCONA;23/02/2018;MINERIA;EN SEGUIMIENTO
267;ODIC-0003-2018;ICA;ICA;ICA;23/02/2018;COMERCIO;EN SEGUIMIENTO
268;SC-0204-2018;LIMA;LIMA;SAN JUAN DE LURIGANCHO;26/02/2018;SANEAMIENTO;EN SEGUIMIENTO
269;SC-0205-2018;ANCASH;OCROS;OCROS;26/02/2018;MINERIA;EN SEGUIMIENTO
270;SC-0206-2018;LIMA;LIMA;LA MOLINA;26/02/2018;TRANSPORTE;CERRADA
271;SC-0207-2018;JUNIN;JAUJA;MONOBAMBA;26/02/2018;ELECTRICIDAD;CERRADA
272;SC-0208-2018;LIMA;LIMA;SAN MIGUEL;26/02/2018;TRANSPORTE;EN SEGUIMIENTO
273;ODAN-0005-2018;ANCASH;CARHUAZ;CARHUAZ;26/02/2018;INDUSTRIA;EN SEGUIMIENTO
274;ODAR-0006-2018;AREQUIPA;AREQUIPA;SOCABAYA;26/02/2018;INDUSTRIA;EN SEGUIMIENTO
275;ODTA-0005-2018;TACNA;TACNA;CALANA;26/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
276;ODTA-0004-2018;TACNA;TACNA;SAMA;26/02/2018;PESQUERIA;EN SEGUIMIENTO
277;SC-0212-2018;LA LIBERTAD;OTUZCO;OTUZCO;27/02/2018;HIDROCARBUROS;CERRADA
278;SC-0213-2018;LIMA;LIMA;LIMA;27/02/2018;COMERCIO;CERRADA
279;SC-0214-2018;CALLAO;CALLAO;VENTANILLA;27/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
280;SC-0215-2018;LIMA;LIMA;LA MOLINA;27/02/2018;TRANSPORTE;CERRADA
281;SC-0216-2018;LA LIBERTAD;TRUJILLO;SALAVERRY;27/02/2018;INDUSTRIA;CERRADA
282;SC-0217-2018;LIMA;LIMA;INDEPENDENCIA;27/02/2018;INDUSTRIA;EN SEGUIMIENTO
283;SC-0218-2018;ICA;CHINCHA;PUEBLO NUEVO;27/02/2018;HIDROCARBUROS;CERRADA
284;SC-0219-2018;LIMA;LIMA;LURIGANCHO;27/02/2018;MINERIA;EN SEGUIMIENTO
285;ODAP-0004-2018;APURIMAC;COTABAMBAS;TAMBOBAMBA;27/02/2018;SANEAMIENTO;CERRADA
286;ODCJ-0006-2018;CAJAMARCA;CAJAMARCA;CAJAMARCA;27/02/2018;HIDROCARBUROS;EN SEGUIMIENTO
287;SC-0220-2018;LIMA;LIMA;MIRAFLORES;28/02/2018;COMERCIO;CERRADA
288;SC-0221-2018;CALLAO;CALLAO;CALLAO;28/02/2018;HIDROCARBUROS;CERRADA
289;SC-0222-2018;CALLAO;CALLAO;VENTANILLA;28/02/2018;INDUSTRIA;CERRADA
290;SC-0223-2018;LA LIBERTAD;TRUJILLO;MOCHE;28/02/2018;AGRICULTURA;CERRADA
291;SC-0224-2018;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;28/02/2018;MINERIA;CERRADA
292;SC-0225-2018;LA LIBERTAD;TRUJILLO;SALAVERRY;28/02/2018;MINERIA;CERRADA
293;SC-0226-2018;LA LIBERTAD;TRUJILLO;TRUJILLO;28/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
294;SC-0227-2018;LIMA;HUAROCHIRI;SANTO DOMINGO DE LOS OLLEROS;28/02/2018;AGRICULTURA;EN SEGUIMIENTO
295;SC-0228-2018;LIMA;CA¥ETE;CHILCA;28/02/2018;AGRICULTURA;EN SEGUIMIENTO
296;ODCU-0009-2018;CUSCO;CUSCO;SAN SEBASTIAN;28/02/2018;COMERCIO;EN SEGUIMIENTO
297;ODHU-0002-2018;HUANUCO;DOS DE MAYO;CHUQUIS;28/02/2018;MINERIA;EN SEGUIMIENTO
298;ODPI-0014-2018;PIURA;PAITA;PAITA;28/02/2018;PESQUERIA;EN SEGUIMIENTO
299;SC-0229-2018;CALLAO;CALLAO;CALLAO;1/03/2018;INDUSTRIA;CERRADA
300;ODAN-0006-2018;ANCASH;HUARAZ;INDEPENDENCIA;1/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
301;ODCH-0007-2018;ANCASH;PALLASCA;PAMPAS;1/03/2018;ELECTRICIDAD;EN SEGUIMIENTO
302;ODCH-0008-2018;ANCASH;PALLASCA;PAMPAS;1/03/2018;MINERIA;EN SEGUIMIENTO
303;SC-0230-2018;CUSCO;CHUMBIVILCAS;VELILLE;2/03/2018;TRANSPORTE;CERRADA
304;SC-0231-2018;PIURA;TALARA;LOBITOS;2/03/2018;SANEAMIENTO;EN SEGUIMIENTO
305;ODAR-0007-2018;AREQUIPA;AREQUIPA;AREQUIPA;5/03/2018;TRANSPORTE;EN SEGUIMIENTO
306;ODCU-0010-2018;CUSCO;QUISPICANCHI;LUCRE;5/03/2018;MINERIA;EN SEGUIMIENTO
307;ODTU-0001-2018;TUMBES;TUMBES;TUMBES;5/03/2018;COMERCIO;EN SEGUIMIENTO
308;ODUC-0004-2018;UCAYALI;CORONEL PORTILLO;CALLERIA;5/03/2018;COMERCIO;EN SEGUIMIENTO
309;SC-0232-2018;JUNIN;YAULI;YAULI;6/03/2018;MINERIA;CERRADA
310;SC-0233-2018;ANCASH;HUARAZ;HUARAZ;6/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
311;SC-0234-2018;LORETO;MAYNAS;PUNCHANA;6/03/2018;ELECTRICIDAD;CERRADA
312;SC-0235-2018;TACNA;TARATA;TARATA;6/03/2018;SANEAMIENTO;CERRADA
313;SC-0236-2018;TACNA;CANDARAVE;CANDARAVE;6/03/2018;SANEAMIENTO;EN SEGUIMIENTO
314;SC-0237-2018;CALLAO;CALLAO;CALLAO;6/03/2018;AGRICULTURA;EN SEGUIMIENTO
315;SC-0238-2018;LORETO;DATEM DEL MARA¥ON;ANDOAS;6/03/2018;HIDROCARBUROS;EN SEGUIMIENTO
316;SC-0239-2018;CAJAMARCA;CAJAMARCA;CAJAMARCA;6/03/2018;COMERCIO;CERRADA
317;SC-0240-2018;JUNIN;YAULI;YAULI;6/03/2018;MINERIA;EN SEGUIMIENTO
318;SC-0241-2018;PIURA;TALARA;PARI¥AS;6/03/2018;HIDROCARBUROS;CERRADA
319;SC-0242-2018;CALLAO;CALLAO;CALLAO;6/03/2018;AGRICULTURA;EN SEGUIMIENTO
320;SC-0243-2018;CALLAO;CALLAO;CALLAO;6/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
321;SC-0244-2018;LIMA;HUAURA;HUACHO;6/03/2018;TRANSPORTE;EN SEGUIMIENTO
322;SC-0245-2018;TACNA;TACNA;LA YARADA LOS PALOS;6/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
323;SC-0246-2018;LIMA;LIMA;PUEBLO LIBRE;6/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
324;SC-0247-2018;LIMA;LIMA;CARABAYLLO;6/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
325;SC-0248-2018;TACNA;JORGE BASADRE;LOCUMBA;6/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
326;SC-0249-2018;LIMA;LIMA;INDEPENDENCIA;7/03/2018;HIDROCARBUROS;CERRADA
327;SC-0250-2018;LIMA;LIMA;SAN JUAN DE LURIGANCHO;7/03/2018;COMERCIO;EN SEGUIMIENTO
328;SC-0251-2018;LIMA;LIMA;INDEPENDENCIA;7/03/2018;COMERCIO;EN SEGUIMIENTO
329;SC-0252-2018;LIMA;CA¥ETE;QUILMANA;7/03/2018;AGRICULTURA;EN SEGUIMIENTO
330;SC-0253-2018;LIMA;LIMA;SAN MARTIN DE PORRES;7/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
331;SC-0254-2018;LORETO;LORETO;URARINAS;7/03/2018;HIDROCARBUROS;EN SEGUIMIENTO
332;SC-0255-2018;LORETO;REQUENA;YAQUERANA;7/03/2018;TRANSPORTE;EN SEGUIMIENTO
333;SC-0256-2018;CUSCO;CUSCO;SAYLLA;7/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
334;SC-0257-2018;CALLAO;CALLAO;CALLAO;7/03/2018;INDUSTRIA;EN SEGUIMIENTO
335;ODIC-0004-2018;ICA;ICA;ICA;7/03/2018;COMERCIO;CERRADA
336;ODLL-0007-2018;LA LIBERTAD;TRUJILLO;TRUJILLO;7/03/2018;COMERCIO;EN SEGUIMIENTO
337;SC-0258-2018;LIMA;LIMA;SAN JUAN DE LURIGANCHO;8/03/2018;COMERCIO;CERRADA
338;SC-0259-2018;CALLAO;CALLAO;CALLAO;8/03/2018;INDUSTRIA;EN SEGUIMIENTO
339;SC-0260-2018;MOQUEGUA;ILO;PACOCHA;9/03/2018;SANEAMIENTO;EN SEGUIMIENTO
340;SC-0261-2018;TACNA;JORGE BASADRE;ILABAYA;9/03/2018;MINERIA;EN SEGUIMIENTO
341;ODCH-0009-2018;ANCASH;CASMA;COMANDANTE NOEL;9/03/2018;SANEAMIENTO;EN SEGUIMIENTO
342;ODCH-0010-2018;ANCASH;CASMA;CASMA;9/03/2018;INDUSTRIA;EN SEGUIMIENTO
343;ODLL-0008-2018;LA LIBERTAD;PATAZ;PIAS;9/03/2018;HIDROCARBUROS;EN SEGUIMIENTO
344;ODIC-0006-2018;ICA;ICA;SANTIAGO;9/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
345;ODIC-0005-2018;ICA;ICA;YAUCA DEL ROSARIO;9/03/2018;COMERCIO;EN SEGUIMIENTO
346;SC-0262-2018;PIURA;PIURA;PIURA;12/03/2018;COMERCIO;EN SEGUIMIENTO
347;SC-0263-2018;LA LIBERTAD;TRUJILLO;MOCHE;12/03/2018;INDUSTRIA;EN SEGUIMIENTO
348;SC-0264-2018;TUMBES;TUMBES;CORRALES;12/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
349;SC-0265-2018;LIMA;LIMA;CHORRILLOS;12/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
350;SC-0266-2018;CALLAO;CALLAO;VENTANILLA;12/03/2018;INDUSTRIA;EN SEGUIMIENTO
351;SC-0267-2018;LIMA;LIMA;LA VICTORIA;12/03/2018;COMERCIO;EN SEGUIMIENTO
352;ODAR-0009-2018;AREQUIPA;AREQUIPA;CERRO COLORADO;12/03/2018;AGRICULTURA;EN SEGUIMIENTO
353;OEES-0002-2018;CUSCO;ESPINAR;ESPINAR;12/03/2018;TRANSPORTE;EN SEGUIMIENTO
354;SC-0269-2018;AREQUIPA;AREQUIPA;CERRO COLORADO;13/03/2018;INDUSTRIA;EN SEGUIMIENTO
355;SC-0270-2018;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;13/03/2018;SANEAMIENTO;EN SEGUIMIENTO
356;SC-0271-2018;JUNIN;CHANCHAMAYO;VITOC;14/03/2018;MINERIA;EN SEGUIMIENTO
357;ODJU-0005-2018;JUNIN;HUANCAYO;EL TAMBO;14/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
358;SC-0272-2018;LIMA;LIMA;ATE;15/03/2018;COMERCIO;EN SEGUIMIENTO
359;SC-0273-2018;LIMA;LIMA;LA VICTORIA;15/03/2018;TELECOMUNICACIONES;EN SEGUIMIENTO
360;SC-0274-2018;CALLAO;CALLAO;CALLAO;15/03/2018;TRANSPORTE;CERRADA
361;ODAM-0002-2018;AMAZONAS;CHACHAPOYAS;LEIMEBAMBA;15/03/2018;COMERCIO;EN SEGUIMIENTO
362;ODTA-0006-2018;TACNA;TACNA;POCOLLAY;15/03/2018;AGRICULTURA;CERRADA
363;ODIC-0007-2018;ICA;PISCO;SAN CLEMENTE;16/03/2018;SANEAMIENTO;EN SEGUIMIENTO
364;ODPI-0017-2018;PIURA;PAITA;PAITA;16/03/2018;PESQUERIA;EN SEGUIMIENTO
365;ODPI-0016-2018;PIURA;PAITA;PAITA;16/03/2018;PESQUERIA;EN SEGUIMIENTO
366;ODPI-0015-2018;PIURA;PAITA;PAITA;16/03/2018;PESQUERIA;EN SEGUIMIENTO
367;SC-0275-2018;LIMA;LIMA;LIMA;19/03/2018;COMERCIO;CERRADA
368;SC-0276-2018;LIMA;LIMA;VILLA EL SALVADOR;19/03/2018;COMERCIO;EN SEGUIMIENTO
369;SC-0277-2018;HUANCAVELICA;CHURCAMPA;SAN PEDRO DE CORIS;19/03/2018;MINERIA;CERRADA
370;SC-0278-2018;LIMA;LIMA;SAN MIGUEL;19/03/2018;COMERCIO;EN SEGUIMIENTO
371;SC-0279-2018;CAJAMARCA;CAJAMARCA;CAJAMARCA;19/03/2018;MINERIA;CERRADA
372;ODAY-0001-2018;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES;19/03/2018;INDUSTRIA;EN SEGUIMIENTO
373;SC-0280-2018;AREQUIPA;AREQUIPA;YANAHUARA;20/03/2018;COMERCIO;CERRADA
374;ODLL-0009-2018;LA LIBERTAD;ASCOPE;PAIJAN;20/03/2018;SANEAMIENTO;EN SEGUIMIENTO
375;SC-0281-2018;CALLAO;CALLAO;CALLAO;21/03/2018;INDUSTRIA;CERRADA
376;SC-0282-2018;ANCASH;HUARI;SAN PEDRO DE CHANA;21/03/2018;MINERIA;EN SEGUIMIENTO
377;SC-0283-2018;LIMA;CA¥ETE;CHILCA;21/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
378;OECO-0003-2018;APURIMAC;COTABAMBAS;HAQUIRA;21/03/2018;MINERIA;EN SEGUIMIENTO
379;ODPI-0018-2018;PIURA;PAITA;PAITA;21/03/2018;PESQUERIA;CERRADA
380;SC-0284-2018;LIMA;LIMA;SAN JUAN DE LURIGANCHO;22/03/2018;INDUSTRIA;CERRADA
381;SC-0285-2018;LIMA;LIMA;SAN JUAN DE LURIGANCHO;22/03/2018;INDUSTRIA;EN SEGUIMIENTO
382;SC-0286-2018;CALLAO;CALLAO;CALLAO;22/03/2018;INDUSTRIA;CERRADA
383;ODMO-0004-2018;MOQUEGUA;MARISCAL NIETO;SAN CRISTOBAL;22/03/2018;TRANSPORTE;EN SEGUIMIENTO
384;ODMO-0003-2018;MOQUEGUA;ILO;ILO;22/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
385;SC-0287-2018;LIMA;LIMA;LIMA;23/03/2018;SANEAMIENTO;EN SEGUIMIENTO
386;SC-0288-2018;CALLAO;CALLAO;CALLAO;27/03/2018;INFRAESTRUCTURA;CERRADA
387;SC-0289-2018;TUMBES;TUMBES;CORRALES;27/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
388;SC-0290-2018;LIMA;LIMA;PACHACAMAC;27/03/2018;INFRAESTRUCTURA;CERRADA
389;SC-0291-2018;LIMA;LIMA;SAN JUAN DE MIRAFLORES;27/03/2018;COMERCIO;EN SEGUIMIENTO
390;SC-0292-2018;LAMBAYEQUE;CHICLAYO;CHICLAYO;27/03/2018;COMERCIO;EN SEGUIMIENTO
391;ODAM-0003-2018;CAJAMARCA;JAEN;JAEN;27/03/2018;INFRAESTRUCTURA;CERRADA
392;ODTA-0007-2018;TACNA;TACNA;TACNA;27/03/2018;COMERCIO;CERRADA
393;SC-0293-2018;JUNIN;TARMA;TARMA;28/03/2018;INDUSTRIA;CERRADA
394;SC-0294-2018;CALLAO;CALLAO;CALLAO;28/03/2018;INDUSTRIA;CERRADA
395;SC-0295-2018;LIMA;LIMA;SAN LUIS;28/03/2018;COMERCIO;EN SEGUIMIENTO
396;SC-0297-2018;ANCASH;SANTA;CHIMBOTE;28/03/2018;PESQUERIA;CERRADA
397;SC-0298-2018;UCAYALI;CORONEL PORTILLO;MANANTAY;28/03/2018;SANEAMIENTO;EN SEGUIMIENTO
398;SC-0299-2018;LIMA;LIMA;VILLA EL SALVADOR;28/03/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
